prestashop_product_id,shobi_code,inspired_by,fragrantica_id,fragrantica_url,image_url,local_path,status,detail
2793,1893-CHA,No 1 LEAU ROUGE,71442,https://www.fragrantica.com/perfume/Chanel/N-1-de-Chanel-L-Eau-Rouge-71442.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.71442.avif,perfume-images/71442.avif,DOWNLOADED,image/avif
3504,2033-ARM,MAGENTA TANZANITE,71536,https://www.fragrantica.com/perfume/Giorgio-Armani/Magenta-Tanzanite-71536.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.71536.avif,perfume-images/71536.avif,DOWNLOADED,image/avif
2949,1943-TMFO,ROSE DE CHINE,71539,https://www.fragrantica.com/perfume/Tom-Ford/Rose-de-Chine-71539.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.71539.avif,perfume-images/71539.avif,DOWNLOADED,image/avif
3812,2207-BLG,SPETTACOLORE,71542,https://www.fragrantica.com/perfume/Bvlgari/Spettacolore-71542.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.71542.avif,perfume-images/71542.avif,DOWNLOADED,image/avif
2800,1892-NRO,MUSC NOIR ROSE FOR HER - RODRIGUEZ,71596,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Musc-Noir-Rose-For-Her-71596.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.71596.avif,perfume-images/71596.avif,DOWNLOADED,image/avif
3106,1991-CHL,NOMADE NATURELLE EDP - CHLOE,71597,https://www.fragrantica.com/perfume/Chloe/Nomade-Naturelle-Eau-de-Parfum-71597.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.71597.avif,perfume-images/71597.avif,DOWNLOADED,image/avif
3242,2013-CAC,YES I AM DELICIOUS,71610,https://www.fragrantica.com/perfume/Cacharel/Yes-I-Am-Delicious-71610.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.71610.avif,perfume-images/71610.avif,DOWNLOADED,image/avif
2875,1907-PEN,THE WORLD ACCORDING TO ARTHUR,71646,https://www.fragrantica.com/perfume/Penhaligon-s/The-World-According-to-Arthur-71646.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.71646.avif,perfume-images/71646.avif,DOWNLOADED,image/avif
2820,1917-MNTB,LEGEND RED - MONT BLANC,71652,https://www.fragrantica.com/perfume/Montblanc/Legend-Red-71652.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.71652.avif,perfume-images/71652.avif,DOWNLOADED,image/avif
3825,2240-PAC,ONE MILLION ELIXIR,71708,https://www.fragrantica.com/perfume/Rabanne/1-Million-Elixir-71708.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.71708.avif,perfume-images/71708.avif,DOWNLOADED,image/avif
4337,2561-SOM,Capriccio Somens,71727,https://www.fragrantica.com/p/71727,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.71727.avif,perfume-images/71727.avif,DOWNLOADED,image/avif
2745,1847-LAN,OUI LA VIE EST BELLE,72050,https://www.fragrantica.com/perfume/Lancome/Oui-La-Vie-est-Belle-72050.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72050.avif,perfume-images/72050.avif,DOWNLOADED,image/avif
3831,2253-ALEX,IMPERIAL PEACOCK - ALEXANDRE J,72244,https://www.fragrantica.com/perfume/Alexandre-J/Imperial-Peacock-72244.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72244.avif,perfume-images/72244.avif,DOWNLOADED,image/avif
4252,2541-STE,God of Fire Stéphane Humbert,72381,https://www.fragrantica.com/perfume/Stephane-Humbert-Lucas-777/God-of-Fire-72381.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72381.avif,perfume-images/72381.avif,DOWNLOADED,image/avif
4783,2721-STE,Sand Dance Stephane Humbert,72384,https://www.fragrantica.com/perfume/Stephane-Humbert-Lucas-777/Sand-Dance-72384.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72384.avif,perfume-images/72384.avif,DOWNLOADED,image/avif
2802,1895-HER,TERRE D'HERMES EAU GIVREE,72439,https://www.fragrantica.com/perfume/Hermes/Terre-d-Hermes-Eau-Givree-72439.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72439.avif,perfume-images/72439.avif,DOWNLOADED,image/avif
2818,1915-PAC,OLYMPEA SOLAR,72556,https://www.fragrantica.com/perfume/Rabanne/Olympea-Solar-72556.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72556.avif,perfume-images/72556.avif,DOWNLOADED,image/avif
2977,1971-PAC,INVICTUS PLATINUM,72557,https://www.fragrantica.com/perfume/Rabanne/Invictus-Platinum-72557.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72557.avif,perfume-images/72557.avif,DOWNLOADED,image/avif
3108,1993-DRIE,JARDIN DE L'ORANGERIE,72594,https://www.fragrantica.com/perfume/Dries-Van-Noten/Jardin-de-L-Orangerie-72594.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72594.avif,perfume-images/72594.avif,DOWNLOADED,image/avif
4216,2518-MATAH,ESCAPADE GOURMANDE MAISON MATAHA,72607,https://www.fragrantica.com/perfume/Maison-Mataha/Escapade-Gourmande-72607.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72607.avif,perfume-images/72607.avif,DOWNLOADED,image/avif
3506,2032-CAR,TRUE OUD,72619,https://www.fragrantica.com/perfume/Carolina-Herrera/True-Oud-72619.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72619.avif,perfume-images/72619.avif,DOWNLOADED,image/avif
2975,1968-DOL,LIGHT BLUE ITALIAN LOVE W,72621,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Italian-Love-72621.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72621.avif,perfume-images/72621.avif,DOWNLOADED,image/avif
2976,1969-DOL,LIGHT BLUE ITALIAN LOVE POUR HOMME,72622,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-pour-Homme-Italian-Love-72622.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72622.avif,perfume-images/72622.avif,DOWNLOADED,image/avif
4150,2436-PHL,2436 phl ν,72665,https://www.fragrantica.com/perfume/Phlur/Missing-Person-72665.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72665.avif,perfume-images/72665.avif,DOWNLOADED,image/avif
2861,1903-BYR,De Los Santos,72693,https://www.fragrantica.com/perfume/Byredo/De-Los-Santos-72693.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72693.avif,perfume-images/72693.avif,DOWNLOADED,image/avif
4304,2380-CAR,Very Good Girl Glam,72698,https://www.fragrantica.com/perfume/Carolina-Herrera/Very-Good-Girl-Glam-72698.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72698.avif,perfume-images/72698.avif,DOWNLOADED,image/avif
3440,2021-ROJ,apex men roja dove,72723,https://www.fragrantica.com/perfume/Roja-Dove/Apex-72723.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72723.avif,perfume-images/72723.avif,DOWNLOADED,image/avif
3503,2034-MAN,MELODY OF THE SUN - MANCERA,72736,https://www.fragrantica.com/perfume/Mancera/Melody-Of-The-Sun-72736.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72736.avif,perfume-images/72736.avif,DOWNLOADED,image/avif
3681,2185-DRC,EAU SAUVAGE EXTREME 2010,72771,https://www.fragrantica.com/perfume/Dior/Eau-Sauvage-Extreme-2010-72771.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72771.avif,perfume-images/72771.avif,DOWNLOADED,image/avif
3938,2298-ELEC,2298 elec ν,72806,https://www.fragrantica.com/p/72806,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72806.avif,perfume-images/72806.avif,DOWNLOADED,image/avif
3530,2046-VICT,VERY SEXY OASIS - VICTORIA'S SECRET,72836,https://www.fragrantica.com/perfume/Victoria-s-Secret/Very-Sexy-Oasis-72836.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.72836.avif,perfume-images/72836.avif,DOWNLOADED,image/avif
3727,2192-LTN,notes,73006,https://www.fragrantica.com/perfume/Louis-Vuitton/Fleur-du-Desert-73006.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73006.avif,perfume-images/73006.avif,DOWNLOADED,image/avif
2859,1898-NRO,CRISTAL EAU DE PARFUM - RODRIGUEZ,73075,https://www.fragrantica.com/perfume/Narciso-Rodriguez/Narciso-Eau-de-Parfum-Cristal-73075.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73075.avif,perfume-images/73075.avif,DOWNLOADED,image/avif
2965,1938-YZLO,BABY CAT,73149,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Babycat-73149.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73149.avif,perfume-images/73149.avif,DOWNLOADED,image/avif
3600,2059-NARC,2059 narc ν,73265,https://www.fragrantica.com/p/73265,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73265.avif,perfume-images/73265.avif,DOWNLOADED,image/avif
2877,1897-VICT,BOMBSHELL SUNDRENCHED - VICTORIAS SECRET,73276,https://www.fragrantica.com/perfume/Victoria-s-Secret/Bombshell-Sundrenched-73276.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73276.avif,perfume-images/73276.avif,DOWNLOADED,image/avif
3523,2116-ARM,MY WAY FLORAL,73284,https://www.fragrantica.com/perfume/Giorgio-Armani/My-Way-Floral-73284.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73284.avif,perfume-images/73284.avif,DOWNLOADED,image/avif
4014,2332-LTN,notes,73344,https://www.fragrantica.com/perfume/Louis-Vuitton/City-Of-Stars-73344.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73344.avif,perfume-images/73344.avif,DOWNLOADED,image/avif
3110,1992-ACQ,ZAFFERANO,73365,https://www.fragrantica.com/perfume/Acqua-di-Parma/Zafferano-73365.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73365.avif,perfume-images/73365.avif,DOWNLOADED,image/avif
2978,1970-CHA,PARIS PARIS,73411,https://www.fragrantica.com/perfume/Chanel/Paris-Paris-73411.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73411.avif,perfume-images/73411.avif,DOWNLOADED,image/avif
2968,1939-BYR,Vanille Antique,73438,https://www.fragrantica.com/perfume/Byredo/Vanille-Antique-73438.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73438.avif,perfume-images/73438.avif,DOWNLOADED,image/avif
3536,2125-TRU,THE ITALIAN ARTISTS OF VIA SOLFERINO,73547,https://www.fragrantica.com/perfume/Trussardi/The-Italian-Artists-of-Via-Solferino-73547.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73547.avif,perfume-images/73547.avif,DOWNLOADED,image/avif
3448,2029-GUC,Tears from the Moon,73560,https://www.fragrantica.com/perfume/Gucci/Tears-From-The-Moon-73560.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73560.avif,perfume-images/73560.avif,DOWNLOADED,image/avif
3528,2053-BDIK,GRIS CHARNEL EXTRAIT - BDK,73645,https://www.fragrantica.com/perfume/BDK-Parfums/Gris-Charnel-Extrait-73645.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73645.avif,perfume-images/73645.avif,DOWNLOADED,image/avif
4416,2629-PEN,Sports Car Club,73924,https://www.fragrantica.com/perfume/Penhaligon-s/Sports-Car-Club-73924.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73924.avif,perfume-images/73924.avif,DOWNLOADED,image/avif
4115,2386-SOL,CHEIROSA 68 BRAZILIAN CRUSH - SOL DE JANEIRO,73990,https://www.fragrantica.com/perfume/Sol-de-Janeiro/Cheirosa-68-73990.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.73990.avif,perfume-images/73990.avif,DOWNLOADED,image/avif
4171,2440-MARC,ENCELADE - MARC ANTONIE BARROIS,74121,https://www.fragrantica.com/perfume/Marc-Antoine-Barrois/Encelade-74121.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74121.avif,perfume-images/74121.avif,DOWNLOADED,image/avif
2948,1942-LAN,IDOLE NECTAR,74137,https://www.fragrantica.com/perfume/Lancome/Idole-Nectar-74137.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74137.avif,perfume-images/74137.avif,DOWNLOADED,image/avif
4205,2472-VIC,GOOD FORTUNE,74194,https://www.fragrantica.com/perfume/Viktor-Rolf/Good-Fortune-74194.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74194.avif,perfume-images/74194.avif,DOWNLOADED,image/avif
2686,1811-ALJA,magic al jazeera,74353,https://www.fragrantica.com/perfume/Al-Jazeera-Perfumes/Magic-74353.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74353.avif,perfume-images/74353.avif,DOWNLOADED,image/avif
2687,1812-ALJA,palace al jazeera,74402,https://www.fragrantica.com/perfume/Al-Jazeera-Perfumes/Palace-74402.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74402.avif,perfume-images/74402.avif,DOWNLOADED,image/avif
2860,1910-PRA,INFUSION DE VANILLE - PRADA,74476,https://www.fragrantica.com/perfume/Prada/Infusion-de-Vanille-74476.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74476.avif,perfume-images/74476.avif,DOWNLOADED,image/avif
5117,2849-STE,HARRODS RUBY NAGA,74594,https://www.fragrantica.com/perfume/Stephane-Humbert-Lucas-777/Harrods-Ruby-Naga-74594.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74594.avif,perfume-images/74594.avif,DOWNLOADED,image/avif
3502,2035-HER,EAU DE BASILIC POURPRE - HERMES,74600,https://www.fragrantica.com/perfume/Hermes/Eau-de-Basilic-Pourpre-74600.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74600.avif,perfume-images/74600.avif,DOWNLOADED,image/avif
4113,2384-MAN,FRENCH RIVIERA - MANCERA,74636,https://www.fragrantica.com/perfume/Mancera/French-Riviera-74636.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74636.avif,perfume-images/74636.avif,DOWNLOADED,image/avif
3476,2049-NISH,PAPILEFIKO - NISHANE,74667,https://www.fragrantica.com/perfume/Nishane/Papilefiko-74667.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74667.avif,perfume-images/74667.avif,DOWNLOADED,image/avif
3477,2050-NISH,TEMPFLUO - NISHANE,74668,https://www.fragrantica.com/perfume/Nishane/Tempfluo-74668.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74668.avif,perfume-images/74668.avif,DOWNLOADED,image/avif
3829,2236-NISH,KREDO - NISHANE,74670,https://www.fragrantica.com/perfume/Nishane/Kredo-74670.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74670.avif,perfume-images/74670.avif,DOWNLOADED,image/avif
3535,2126-GIV,MMW,74819,https://www.fragrantica.com/perfume/Givenchy/MMW-74819.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74819.avif,perfume-images/74819.avif,DOWNLOADED,image/avif
3785,2205-TMU,ALIEN GODDESS INTENSE,74871,https://www.fragrantica.com/perfume/Mugler/Alien-Goddess-Intense-74871.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74871.avif,perfume-images/74871.avif,DOWNLOADED,image/avif
4128,2396-GUL,SCANDAL LE PARFUM,74914,https://www.fragrantica.com/perfume/Jean-Paul-Gaultier/Scandal-Le-Parfum-74914.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74914.avif,perfume-images/74914.avif,DOWNLOADED,image/avif
2858,1918-PAC,FAME,74962,https://www.fragrantica.com/perfume/Rabanne/Fame-74962.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74962.avif,perfume-images/74962.avif,DOWNLOADED,image/avif
3215,2017-DIE,D - DIESEL,74965,https://www.fragrantica.com/perfume/Diesel/D-by-Diesel-74965.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.74965.avif,perfume-images/74965.avif,DOWNLOADED,image/avif
4655,2694-STE,Pink Boa Stéphane Humbert,75021,https://www.fragrantica.com/perfume/Stephane-Humbert-Lucas-777/Pink-Boa-75021.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75021.avif,perfume-images/75021.avif,DOWNLOADED,image/avif
3217,2008-EXN,FLEUR NARCOTIQUE EXTRAIT DE PARFUM - EX NIHILO,75061,https://www.fragrantica.com/perfume/Ex-Nihilo/Fleur-Narcotique-Extrait-de-Parfum-75061.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75061.avif,perfume-images/75061.avif,DOWNLOADED,image/avif
3813,2213-AMG,Opus XIV – Royal Tobacco,75064,https://www.fragrantica.com/perfume/Amouage/Opus-XIV-Royal-Tobacco-75064.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75064.avif,perfume-images/75064.avif,DOWNLOADED,image/avif
4364,2552-SOR,Night Horse (Ночная Кобыла) Siordia Parfums,75119,https://www.fragrantica.com/perfume/Siordia-Parfums/Night-Horse--75119.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75119.avif,perfume-images/75119.avif,DOWNLOADED,image/avif
3214,2018-ARM,the notes CODE PARFUM,75126,https://www.fragrantica.com/perfume/Giorgio-Armani/Armani-Code-Parfum-75126.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75126.avif,perfume-images/75126.avif,DOWNLOADED,image/avif
3446,2019-GUC,Flora Gorgeous Jasmine,75190,https://www.fragrantica.com/perfume/Gucci/Flora-Gorgeous-Jasmine-75190.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75190.avif,perfume-images/75190.avif,DOWNLOADED,image/avif
3481,2086-VICT,BARE - VICTORIA'S SECRET,75277,https://www.fragrantica.com/perfume/Victoria-s-Secret/Bare-75277.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75277.avif,perfume-images/75277.avif,DOWNLOADED,image/avif
3480,2041-TMFO,NOIR EXTREME PARFUM,75489,https://www.fragrantica.com/perfume/Tom-Ford/Noir-Extreme-Parfum-75489.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75489.avif,perfume-images/75489.avif,DOWNLOADED,image/avif
3445,2023-PEN,LEGACY OF PETRA,75584,https://www.fragrantica.com/perfume/Penhaligon-s/Legacy-of-Petra-75584.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75584.avif,perfume-images/75584.avif,DOWNLOADED,image/avif
3453,2028-ZARK,YOUTH - ZARKOPERFUME,75594,https://www.fragrantica.com/perfume/ZARKOPERFUME/Youth-75594.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75594.avif,perfume-images/75594.avif,DOWNLOADED,image/avif
3138,2002-DRC,J'ADORE PARFUM D'EAU,75642,https://www.fragrantica.com/perfume/Dior/J-adore-Parfum-d-Eau-75642.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75642.avif,perfume-images/75642.avif,DOWNLOADED,image/avif
2857,1919-PRA,PARADOXE - PRADA,75668,https://www.fragrantica.com/perfume/Prada/Prada-Paradoxe-75668.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75668.avif,perfume-images/75668.avif,DOWNLOADED,image/avif
3522,2117-YZLO,LIBRE LE PARFUM,75676,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Libre-Le-Parfum-75676.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75676.avif,perfume-images/75676.avif,DOWNLOADED,image/avif
2950,1944-KUR,724,75754,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/724-75754.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75754.avif,perfume-images/75754.avif,DOWNLOADED,image/avif
3788,2164-LAT,"KHAMRAH - LATTAFA Inspired Perfume Fragrance sweet, warm spicy, amber, vanilla, cinnamon, woody, fresh spicy",75805,https://www.fragrantica.com/p/75805,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75805.avif,perfume-images/75805.avif,DOWNLOADED,image/avif
4483,2658-CHA,Sycomore Parfum,75821,https://www.fragrantica.com/perfume/Chanel/Sycomore-Parfum-75821.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75821.avif,perfume-images/75821.avif,DOWNLOADED,image/avif
4288,2559-LAT,Ra'ed Silver Lattafa Perfumes,75900,https://www.fragrantica.com/perfume/Lattafa-Perfumes/Ra-ed-Silver-75900.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75900.avif,perfume-images/75900.avif,DOWNLOADED,image/avif
4429,2613-SOS,Vibrato Sospiro Perfume,75930,https://www.fragrantica.com/perfume/Sospiro-Perfumes/Vibrato-75930.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75930.avif,perfume-images/75930.avif,DOWNLOADED,image/avif
4206,2471-SOS,PASTICCIO - SOSPIRO,75940,https://www.fragrantica.com/perfume/Sospiro-Perfumes/Pasticcio-75940.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75940.avif,perfume-images/75940.avif,DOWNLOADED,image/avif
4423,2630-SOS,Erba Pura Magica Sospiro,75942,https://www.fragrantica.com/perfume/Sospiro-Perfumes/Erba-Pura-Magica-75942.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75942.avif,perfume-images/75942.avif,DOWNLOADED,image/avif
3120,2005-EXN,SANTAL CALLING - EX NIHILO,75961,https://www.fragrantica.com/perfume/Ex-Nihilo/Santal-Calling-75961.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75961.avif,perfume-images/75961.avif,DOWNLOADED,image/avif
4174,2443-BRB,BURBERRY HER ELIXIR DE PARFUM,75968,https://www.fragrantica.com/perfume/Burberry/Burberry-Her-Elixir-de-Parfum-75968.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.75968.avif,perfume-images/75968.avif,DOWNLOADED,image/avif
4780,2718-GUR,Shalimar Millesime Tonka,76063,https://www.fragrantica.com/perfume/Guerlain/Shalimar-Millesime-Tonka-76063.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.76063.avif,perfume-images/76063.avif,DOWNLOADED,image/avif
3797,2209-MATIE,crystal saffron matiere premiere,76131,https://www.fragrantica.com/perfume/Matiere-Premiere/Crystal-Saffron-76131.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.76131.avif,perfume-images/76131.avif,DOWNLOADED,image/avif
3474,2043-VER,DYLAN PURPLE,76274,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Femme-Dylan-Purple-76274.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.76274.avif,perfume-images/76274.avif,DOWNLOADED,image/avif
4963,2754-CHL,Rose Naturelle Intense Chloe,76287,https://www.fragrantica.com/perfume/Chloe/Chloe-Rose-Naturelle-Intense-76287.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.76287.avif,perfume-images/76287.avif,DOWNLOADED,image/avif
4755,2704-GUR,Cherry Oud Guerl,76302,https://www.fragrantica.com/perfume/Guerlain/Cherry-Oud-76302.html,https://fimgs.net/mdimg/perfume-thumbs/dark-375x500.76302.avif,perfume-images/76302.avif,DOWNLOADED,image/avif
