prestashop_product_id,shobi_code,inspired_by,original_brand,original_perfume,identity_status,fragrantica_status,fragrantica_id,fragrantica_url,social_card_url,local_path,card_status,bytes,sha256,error
1114,210-CRD,GREEN IRISH TWEED,Creed,Green Irish Tweed,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1113,207-CRD,HIMALAYIA,Creed,HIMALAYIA,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1111,205-CRD,aven for her,Creed,aven for her,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1110,204-CRD,Avent,Creed,Avent,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1106,200-CIR,,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1015,994-ZAD,THIS IS HER - ZADIG & VOLTAIRE,Zadig  Voltaire,This Is Her,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1014,992-ZAD,GIRLS CAN DO ANYTHING - ZADIG & VOLTAIRE,Zadig  Voltaire,Girls Can Do Anything,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1013,991-YZLO,YVRESSE (CHAMPAGNE),Yves Saint Laurent,YVRESSE (CHAMPAGNE),CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1012,989-YZLO,RIVE GAUCHE,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1011,988-YZLO,PARISIENNE,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1010,987-YZLO,PARIS,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1009,986-YZLO,OPIUM,Yves Saint Laurent,OPIUM,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1008,985-YZLO,MON PARIS,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1007,984-YZLO,MANIFESTO L' ELIXIR,Yves Saint Laurent,Manifesto L Elixir,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1006,983-YZLO,MANIFESTO,Yves Saint Laurent,Manifesto,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1005,1285-YZLO,MAGNIFICENT BLOSSOM,Yves Saint Laurent,Magnificent-blossom,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1004,980-YZLO,ELLE,Yves Saint Laurent,Elle,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1003,979-YZLO,CINEMA,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1002,978-YZLO,the notes of the fragrance BLACK OPIUM NUIT BLANCHE,Yves Saint Laurent,the notes of the fragrance BLACK OPIUM NUIT BLANCHE,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1001,977-YZLO,BLACK OPIUM,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
1000,976-YZLO,BELLE D'OPIUM,Yves Saint Laurent,Belle D Opium,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
999,,,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
998,973-VICT,WICKED - VICTORIA'S SECRET,Victoria s Secret,Wicked,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
997,971-VICT,VERY SEXY TOUCH - VICTORIA'S SECRET,Victoria s Secret,Very Sexy Touch,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
996,968-VICT,VERY SEXY NOW - VICTORIAS SECRET,Victoria's Secret,VERY SEXY NOW - VICTORIAS SECRET,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
995,965-VICT,the fragrance notes ofSEXY LITTLE THINGS-NOIR TEASE TEMPTATION - VICTORIA'S SECRET,Victoria's Secret,SEXY LITTLE THINGS-NOIR TEASE TEMPTATION - VICTORIA'S SECRET,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
994,964-VICT,SCANDALOUS - VICTORIA'S SECRET,Victoria s Secret,Scandalous,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
993,963-VICT,PURE SEDUCTION - VICTORIA'S SECRET,Victoria s Secret,Pure Seduction,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
992,962-VICT,No1 FEATHERED MUSK - VICTORIA'S SECRET,Victoria's Secret,No1 FEATHERED MUSK - VICTORIA'S SECRET,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
991,961-VICT,LOVE SPELL - VICTORIA'S SECRΕΤ,Victoria's Secret,LOVE SPELL - VICTORIA'S SECRΕΤ,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
990,960-VICT,the fragrance notes ofLOVE ME - VICTORIA'S SECRET,Victoria's Secret,LOVE ME - VICTORIA'S SECRET,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
989,959-VICT,FORBIDDEN  - VICTORIA'S SECRET,Victoria s Secret,Forbidden,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
988,958-VICT,FABULOUS - VICTORIA'S SECRET,Victoria s Secret,Fabulous-eau-de-,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
987,957-VICT,DREAM ANGELS GLOW - VICTORIA'S SECRET,Victoria s Secret,Dream Angels Glow,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
986,956-VICT,CRUSH - VICTORIA'S SECRET,Victoria s Secret,Crush,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
985,955-VICT,COCONUT PASSION - VICTORIA'S SECRET,Victoria s Secret,Coconut Passion,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
984,954-VICT,BOMBSHELL PINK DIAMOND - VICTORIA'S SECRET,Victoria s Secret,Bombshell Pink Diamonds,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
983,953-VICT,BOMBSHELL FOREVER - VICTORIA'S SECRET,Victoria s Secret,Bombshell Forever,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
981,950-VICT,AMBER ROMANCE - VICTORIA'S SECRET,Victoria s Secret,Amber Romance,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
980,949-VIC,FLOWER BOMB BLOOM,Viktor Rolf,FLOWER BOMB BLOOM,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
979,948-VIC,FLOWER BOMB,Viktor&Rolf,Flowerbomb,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
978,947-VIC,BON BON,Viktor Rolf,BON BON,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
977,946-VER,ORIENTAL OUD,Versace,ORIENTAL OUD,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
976,945-VER,EROS POUR FEMME,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
975,944-VER,CRYSTAL NOIR,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
974,943-VER,BRIGHT CRYSTAL,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
973,942-VERW,PRINCESS,Vera Wang,Princess,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
972,941-VAN,,Van Cleef & Arpels,FEERIE SPING BLOSSOM - VAN CLEEF & ARPELS,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
971,1270-VAN,,Van Cleef & Arpels,Bois Doré,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
970,939-VAL,VALENTINA PINK - VALENTINO,Valentino,Valentina Pink,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
969,938-VAL,VALENTINA - VALENTINO,Valentino,Valentina,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
968,935-TRU,SKIN,Trussardi,Skin,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
967,934-TRU,MY SCENT,Trussardi,My Scent,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
966,933-TRU,MY NAME,Trussardi,My Name,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
965,931-TRU,INSIDE,Trussardi,INSIDE,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
964,930-TRU,ESSENZA DEL TEMPO,Trussardi,Essenza-del-tempo,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
963,929-TRU,DONNA,Trussardi,Donna,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
962,928-TRU,DELICATE ROSE,Trussardi,Delicate Rose,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
961,927-TOUZ,,Tous,Rosa,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
960,926-TOM,,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
959,925-TMU,WOMANITY,mugler,Womanity,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
957,923-TMU,notes AURA,mugler,notes AURA,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
956,921-TMU,ANGEL MUSE,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
955,920-TMU,ANGEL,mugler,Angel,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
954,918-TMU,ALIEN Eau de Toilette,mugler,Alien,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
953,917-SWA,,Swarovski,Aura,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
952,916-SOF,,Sofía Vergara,Love,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
951,915-SIS,,Sisley,Izia,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
950,914-SIS,,Sisley,Eau Tropicale,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
949,913-SIS,,Sisley,Eau du Soir,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
948,912-SHIS,,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
947,911-SEPH,,Sephora,Fleur de Coton / Cotton Flower,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
946,910-SARJ,,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
945,909-SFER,,Salvatore Ferragamo,TUSCAN SCENT WHITE MIMOSA - FERRAGAMO,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
944,908-SFER,,Salvatore Ferragamo,SIGNORINA MISTERIOSA - FERRAGAMO,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
943,907-SFER,,Salvatore Ferragamo,SIGNORINA - FERRAGAMO,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
942,906-SFER,,Salvatore Ferragamo,EMOZIONE - S.FERRAGAMO,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
941,905-SFER,,Salvatore Ferragamo,AMO - S.FERRAGAMO,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
940,902-SALV,,Salvador Dali,Dalissime,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
939,904-SALV,,Salvador Dali,SALVADOR DALI fragrances,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
938,901-ROG,ROSE - ROGER & GALLET Type,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
936,899-ROC,MADEMOISSELE - ROCHAS,Rochas,MADEMOISSELE - ROCHAS,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
935,898-ROC,AQUA WOMAN - ROCHAS,Rochas,AQUA WOMAN - ROCHAS,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
934,897-RCAV,TIGER OUD - ROBERTO CAVALLI,Roberto Cavalli,Tiger Oud,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
933,895-RCAV,SERPENTINE - CAVALLI,Roberto Cavalli,SERPENTINE - CAVALLI,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
932,894-RCAV,PARADISO - ROBERTO CAVALLI,Roberto Cavalli,Paradiso,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
931,893-RCAV,NERO ASSOLUTO - CAVALLI,Roberto Cavalli,NERO ASSOLUTO - CAVALLI,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
930,892-RCAV,JUST HER - ROBERTO CAVALLI,Roberto Cavalli,JUST HER - ROBERTO CAVALLI,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
929,891-RCAV,JUST GOLD FOR HER - ROBERTO CAVALLI,Roberto Cavalli,Just Cavalli Gold For Her,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
928,890-RCAV,EXOTICA - CAVALLI,Roberto Cavalli,Roberto Cavalli Exotica,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
927,889-RCAV,ESSENZA - ROBERTO CAVALLI,Roberto Cavalli,Roberto Cavalli Essenza,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
926,888-RCAV,DIVINE OUD (U) - ROBERTO CAVALLI,Roberto Cavalli,DIVINE OUD (U) - ROBERTO CAVALLI,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
924,886-RIH,RIRI - RIHANNA,Rihanna,Riri,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
923,885-REP,,Repetto,Repetto L’Eau Florale Eau de Toilette,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
921,883-PRA,PRADA LA FEMME,Prada,La Femme,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
920,882-PRA,PRADA AMBER MAN,Prada,PRADA AMBER MAN,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
919,881-PRA,L'EAU AMBREE,Prada,L Eau Ambree,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
918,1239-PRA,INFUSION D'OEILLET - PRADA,Prada,Infusion D Oeillet,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
917,879-PRA,INFUSION D'IRIS - PRADA,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
916,878-PRA,INFUSION DE MIMOSA - PRADA,Prada,Infusion De Mimosa,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
915,875-PRA,CANDY KISS - PRADA,Prada,Candy Kiss,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
914,874-PRA,,Prada,Candy Gloss,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
913,873-PRA,CANDY FLORALE - PRADA,Prada,Candy Florale,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
912,872-PRA,Candy,Prada,Candy,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
911,871-PIER,,Pierre Balmain,IVOIRE - PIERRE BALMAIN,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
910,870-PIER,,Pierre Balmain,EXTATIC INTENSE GOLD - PIERRE BALMAIN,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
909,869-PIER,,Pierre Balmain,EXTATIC - PIERRE BALMAIN,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
908,868-PARH,,Paris Hilton,Heiress Limited Edition Eau de Parfum (2015),CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
907,867-PAL,,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
906,866-PAC,ULTRA VIOLET for women,Rabanne,ULTRA VIOLET for women,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
905,865-PAC,PURE XS FOR HER,Rabanne,Pure Xs For Her,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
904,864-PAC,OLYMPEA INTENSE,Rabanne,Olympea Intense,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
903,863-PAC,OLYMPEA,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
902,862-PAC,LADY MILLION PRIVE,Rabanne,Lady Million Prive,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
901,860-PAC,LADY MILLION,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
900,859-PAC,Black XS L'Aphrodisiaque for Women,Rabanne,Black Xs L Aphrodisiaque For Women,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
899,858-PAC,BLACK XS FOR HER,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
898,857-ONE,YOU & I - ONE DIRECTION,One Direction,You  I,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
897,856-NIN,RICCI RICCI,Nina Ricci,Ricci Ricci,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
896,855-NIN,PREMIER JOUR,Nina Ricci,Premier Jour,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
895,853-NIN,NINA,Nina Ricci,NINA,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
894,852-NIN,LUNA,Nina Ricci,Luna,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
893,851-NIN,L'EXTASE,Nina Ricci,L Extase,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
892,850-NIN,L'AIR DU TEMPS,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
891,849-NRO,ROSE MUSC - RODRIGUEZ,Narciso Rodriguez,Rose Musc,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
890,847-NRO,POUDREE NARCISO - NARCISO RODRIGUEZ,Narciso Rodriguez,Narciso Eau De Parfum Poudree,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
889,846-NRO,NARCISO ROUGE - RODRIGUEZ,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
888,845-NRO,NARCISO (WHITE) - NARCISO RODRIGUEZ,Narciso Rodriguez,NARCISO (WHITE) - NARCISO RODRIGUEZ,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
887,843-NRO,FOR HER PINK EAU DE TOILETTE - RODRIGUEZ,Narciso Rodriguez,FOR HER PINK EAU DE TOILETTE - RODRIGUEZ,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
886,844-NRO,L'ABSOLU FOR HER  - NARCISO RODRIGUEZ,Narciso Rodriguez,For Her L Absolu,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
885,841-NRO,FLEUR MUSK FOR HER - RODRIGUEZ,Narciso Rodriguez,FLEUR MUSK FOR HER - RODRIGUEZ,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
884,842-NRO,FOR HER BLACK EDP - NARCISO RODRIGUEZ,Narciso Rodriguez,FOR HER BLACK EDP - NARCISO RODRIGUEZ,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
883,840-NAO,NAOMI - CAMPBELL,Naomi Campbell,Naomi Campbell,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
881,838-MOS,STARS - MOSCHINO,Moschino,Cheap And Chic Stars,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
880,837-MOS,PINK BOUQUET - MOSCHINO,Moschino,Pink Bouquet,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
879,836-MOS,L'EAU CHEAP & CHIC - MOSCHINO,Moschino,L Eau Cheap And Chic,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
878,835-MOS,FUNNY MOSCHINO,Moschino,Moschino Funny,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
877,833-MOS,CHEAP & CHIC LIGHT CLOUDS - MOSCHINO,Moschino,Cheap And Chic Light Clouds,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
876,832-MOS,CHEAP & CHIC I LOVE LOVE - MOSCHINO,Moschino,Cheap And Chic I Love Love,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
875,831-MOS,CHEAP & CHIC - MOSCHINO,Moschino,Cheap And Chic,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
874,830-MNTB,LEGEND POUR FEMME - MONT BLANC,Montblanc,Legend Pour Femme,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
873,829-MNTB,FEMME - MONT BLANC,Montblanc,FEMME - MONT BLANC,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
872,828-MIY,L’Eau Bleue Miu Miu,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
871,827-MISN,MISSONI - MISSONI,Missoni,Missoni,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
870,825-MIC,WONDERLUST - MICHAEL KORS,Michael Kors,Wonderlust,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
869,824-MIC,WHITE LUMINOUS GOLD - MICHAEL KORS,Michael Kors,Gold Collection  White Luminous Gold,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
868,823-MIC,SPORTY CITRUS - MICHAEL KORS,Michael Kors,Sporty Citrus,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
867,822-MIC,SEXY RUBY - KORS,Michael Kors,Sexy-ruby-glam-ruby,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
866,821-MIC,SEXY SUNSET - KORS,Michael Kors,SEXY SUNSET - KORS,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
865,820-MIC,SEXY RIO DE JANEIRO KORS,Michael Kors,SEXY RIO DE JANEIRO KORS,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
864,819-MIC,SEXY AMBER - KORS,Michael Kors,SEXY AMBER - KORS,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
863,818-MIC,CORAL - KORS,Michael Kors,Michael Kors Coral,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
862,817-MIC,24K BRILLIANT GOLD - KORS,Michael Kors,Gold Collection  24k Brilliant Gold,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
861,816-MAX,MAX MARA,Max Mara,MAX MARA,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
860,815-MAR,HONEY - MARC JACOBS,Marc Jacobs,Honey,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
859,814-MAR,DOT - MARC JACOBS,Marc Jacobs,Dot,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
858,813-MAR,DECADENCE - MARC JACOBS,Marc Jacobs,Decadence,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
856,812-MAR,DAISY DREAM - MARC JACOBS,Marc Jacobs,Daisy Dream,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
855,811-MAR,DAISY - MARC JACOBS,Marc Jacobs,Daisy,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
852,807-LOL,LOLITA - LOLITA LEMPICKA,Lolita Lempicka,LOLITA - LOLITA LEMPICKA,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
851,806-LOL,L'EAU JOLIE - LOLITA LEMPICKA,Lolita Lempicka,L Eau Jolie,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
850,805-LOL,L DE LOLITA LEMPICKA,Lolita Lempicka,L DE LOLITA LEMPICKA,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
849,804-LOE,,Loewe,A Mi Aire,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
848,801-LANV,MARRY ME,Lanvin,Marry Me,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
847,800-LANV,LANVIN ME,Lanvin,Me,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
846,799-LANV,ECLAT D'ARPEGE,Lanvin,Eclat-d-arpege-eau-de-,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
845,798-LAN,TRESOR MIDNIGHT ROSE,Lancome,Tresor Midnight Rose,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
844,797-LAN,TRESOR,Lancome,Tresor,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
843,796-LAN,POEME,Lancome,POEME,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
842,794-LAN,LA NUIT TRESOR A LA FOLIE,Lancome,La Nuit Tresor  La Folie,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
841,793-LAN,LA NUIT TRESOR,Lancome,La Nuit Tresor,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
840,791-LAN,O DE L'ORANGERIE,Lancôme,Ô de l'Orangerie,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
839,790-LAN,MIRACLE,Lancome,Miracle,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
838,788-LAN,MAGNIFIQUE,Lancôme,Magnifique Eau de Parfum,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
837,787-LAN,MAGIE NOIRE,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
836,784-LAN,LA VIE EST BELLE L'ECLAT,Lancome,LA VIE EST BELLE L'ECLAT,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
835,783-LAN,LA VIE EST BELLE L'EAU DE TOILETTE FLORALE,Lancome,La Vie Est Belle L Eau De Toilette Florale,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
834,782-LAN,LA VIE EST BELLE,Lancome,LA VIE EST BELLE,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
833,779-LAN,HYPNOSE,Lancôme,Hypnôse Eau de Parfum,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
832,778-LAN,CLIMAT,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
831,777-LAL,SCULPTEUR D' EPICES - LALIQUE,Lalique,Noir Premier  Sculpteur D Epices,CONFIRMED,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
830,776-LAL,SATINE - LALIQUE,,,AMBIGUOUS,NOT_FOUND,,,,,NO_CONFIRMED_ID,,,
