prestashop_product_id,shobi_code,fragrantica_id,gender,gender_source,gender_ocr_text,winter,spring,summer,fall,main_season,season_confidence,season_margin,local_path,actual_longest,actual_longest_value,runner_up,runner_up_value,actual_margin
4258,2532-PRA,32197,unisex,SOCIAL_CARD_OCR,cargo de nuit pees prada oe for women and men main accords woody s ss woody se ctehis ene oh cargo de nuit ee prada ope ag inl for women and men main accords a,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4258_2532-PRA_32197.jpeg,spring,0.3653,fall,0.3616,0.0037
4246,2476-MARG,30262,male,SOCIAL_CARD_OCR,y permcets ee at lhe barber s maison martin margiela ees for men ie main accords es fresh spicy at he barber s formen maison martin margiela main accords,0.1259,0.3542,0.3481,0.2878,TIE,TIE,0.0061,fragrantica-scraper-archive/social-cards/images/4246_2476-MARG_30262.jpeg,spring,0.3542,summer,0.3481,0.0061
4245,2522-VIC,93116,male,SOCIAL_CARD_OCR,spicebomb dark leather viktor rolf eee for men main accords ee spicebomb dark leather eat formen viktor rolf main accords ee,0.4556,0.1550,0.1074,0.4428,TIE,TIE,0.0128,fragrantica-scraper-archive/social-cards/images/4245_2522-VIC_93116.jpeg,winter,0.4556,fall,0.4428,0.0128
4244,2519-MNT,31771,unisex,SOCIAL_CARD_OCR,starry nights montale sea for women and men id main accords e fe powdery montale starry nights for women and men main accords ite powdery,0.3370,0.3653,0.1815,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4244_2519-MNT_31771.jpeg,spring,0.3653,fall,0.3616,0.0037
4233,2480-JUL,19894,unisex,SOCIAL_CARD_OCR,eae etc anyway inves juliette has a gun ss for women and men main accords citrus sa fr a anyway ata juliette has a gun ente on for women and men main accords citrus,0.1259,0.4354,0.4296,0.1328,TIE,TIE,0.0058,fragrantica-scraper-archive/social-cards/images/4233_2480-JUL_19894.jpeg,spring,0.4354,summer,0.4296,0.0058
4226,2512-BRB,95883,female,SOCIAL_CARD_OCR,goddess intense burberry ea for women e main accords vanilla e i eo fray goddess intense ere ese for women burberry main accords vanilla ee a,0.4185,0.1550,0.1074,0.4244,TIE,TIE,0.0058,fragrantica-scraper-archive/social-cards/images/4226_2512-BRB_95883.jpeg,fall,0.4244,winter,0.4185,0.0059
4224,2515-LAN,95856,female,SOCIAL_CARD_OCR,la vie est belle l kirxir lancoome sia for women main accords ly fy ea la vie est belle l enxir for women lancome mex main accords,0.3370,0.3653,0.1481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4224_2515-LAN_95856.jpeg,spring,0.3653,fall,0.3616,0.0037
4218,2496-SERG,29636,unisex,SOCIAL_CARD_OCR,ww dsl pig ot sent ae la religieuse as eae serge lutens ss for women and men main accords ss ae white floral pile ee la religieuse on serge lutens ee for women and men main accords white floral la,0.3370,0.3432,0.1370,0.3616,TIE,TIE,0.0185,fragrantica-scraper-archive/social-cards/images/4218_2496-SERG_29636.jpeg,fall,0.3616,spring,0.3432,0.0184
4216,2518-MATAH,72607,unisex,SOCIAL_CARD_OCR,escapade gourmande maison mataha peak for women and men f main accords vanilla i rh e scapade gourmande ee maison mataha for women and men main accords vanilla,0.4000,0.1771,0.1074,0.3875,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/4216_2518-MATAH_72607.jpeg,winter,0.4000,fall,0.3875,0.0125
4215,,95863,male,SOCIAL_CARD_OCR,sauvage au forte dior eat ge for men main accords dy ae dior sauvage au forte ee giee formen main accords,0.2407,0.2989,0.2481,0.2878,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/4215_unknown_95863.jpeg,spring,0.2989,fall,0.2878,0.0111
4211,2497-XER,55163,unisex,SOCIAL_CARD_OCR,iz pighre tg he dasina cae cee ee serres xerjoff pcos for women and men main accords salen l tobacco the wardasina salant ofa mig xerjoft for women and men main accords wt fs,0.3593,0.3653,0.1074,0.3764,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/4211_2497-XER_55163.jpeg,fall,0.3764,spring,0.3653,0.0111
4210,2474-XER,15555,female,SOCIAL_CARD_OCR,tove iene dama bianca casamorati eae for women main accords powdery dama blanca casamorati oe for women main accords powdery,0.1963,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4210_2474-XER_15555.jpeg,spring,0.3653,fall,0.3616,0.0037
4200,2463-GUC,94979,female,SOCIAL_CARD_OCR,flora gorgeous orchid resi eae gucci ae ed for women main accords vanilla j flora gorgeous orchid ef ee for women guccl main accords vanilla,0.1259,0.3985,0.3926,0.1882,TIE,TIE,0.0059,fragrantica-scraper-archive/social-cards/images/4200_2463-GUC_94979.jpeg,spring,0.3985,summer,0.3926,0.0059
4191,2466-ELIZ,76395,female,SOCIAL_CARD_OCR,white lea kau de partum elizabeth arden le for women main accords ee amie white lea kau de partum scher a pats os for women elizabeth arden main accords ee ee a,0.1481,0.3985,0.3815,0.2030,TIE,TIE,0.0170,fragrantica-scraper-archive/social-cards/images/4191_2466-ELIZ_76395.jpeg,spring,0.3985,summer,0.3815,0.0170
4188,2461-BOD,48939,female,SOCIAL_CARD_OCR,black musk night bloom the body shop one for women ys main accords fy black musk night bloom for women the body shop main accords ys,0.3741,0.1882,0.1481,0.3764,TIE,TIE,0.0023,fragrantica-scraper-archive/social-cards/images/4188_2461-BOD_48939.jpeg,fall,0.3764,winter,0.3741,0.0023
4181,2450-PEN,90117,unisex,SOCIAL_CARD_OCR,eee cise penhaligon s a ee for women and men f main accords et z warm spicy o alula a hop seh ro penhaligon s for women and men main accords oy,0.4185,0.1550,0.1074,0.4244,TIE,TIE,0.0058,fragrantica-scraper-archive/social-cards/images/4181_2450-PEN_90117.jpeg,fall,0.4244,winter,0.4185,0.0059
4170,2431-ROJ,23008,unisex,SOCIAL_CARD_OCR,musk aoud roja dove peruse for women and men semis k dewee main accords we musky a enn musk aoud roja dove ons for women and men main accords aah a musky a,0.3963,0.1993,0.1074,0.3764,TIE,TIE,0.0199,fragrantica-scraper-archive/social-cards/images/4170_2431-ROJ_23008.jpeg,winter,0.3963,fall,0.3764,0.0199
4169,2439-ZEG,16188,male,SOCIAL_CARD_OCR,indonesian oud eau de louette ermenegildo zegna as for men main accords ee indonesian oud eau de louette for men ermenegildo zegna main accords,0.4111,0.1771,0.1074,0.3985,TIE,TIE,0.0126,fragrantica-scraper-archive/social-cards/images/4169_2439-ZEG_16188.jpeg,winter,0.4111,fall,0.3985,0.0126
4157,2429-JUL,62377,female,SOCIAL_CARD_OCR,musc invisible juliette has a gun es se for women main accords powdery mele res coh ci muse invisible juliette has a gun for women main accords powdery,0.3370,0.3210,0.2741,0.2878,TIE,TIE,0.0160,fragrantica-scraper-archive/social-cards/images/4157_2429-JUL_62377.jpeg,winter,0.3370,spring,0.3210,0.0160
4144,2422-XER,55160,unisex,SOCIAL_CARD_OCR,soprano oe i hen meigs xerjoft eae for women and men main accords a bey os soprano fa xerjoft ee for women and men main accords l,0.3370,0.3653,0.1481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4144_2422-XER_55160.jpeg,spring,0.3653,fall,0.3616,0.0037
4138,2399-MORH,90868,unisex,SOCIAL_CARD_OCR,tonkatonic as morph ear for women and men main accords a almond j lonkatonic morph ra pore for women and men main accords almond j,0.3148,0.2620,0.1926,0.3137,TIE,TIE,0.0012,fragrantica-scraper-archive/social-cards/images/4138_2399-MORH_90868.jpeg,winter,0.3148,fall,0.3137,0.0011
4137,2402-AKR,81614,unisex,SOCIAL_CARD_OCR,sites bake sens akro raita for women and men main accords sweet e akro ope for women and men main accords,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4137_2402-AKR_81614.jpeg,spring,0.3653,fall,0.3616,0.0037
4122,2391-XER,77059,unisex,SOCIAL_CARD_OCR,at eo lormo xerjoff eigen for women and men main accords pan iy dy lorino xerjoft for women and men main accords ax ww dy,0.1815,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4122_2391-XER_77059.jpeg,spring,0.3653,fall,0.3616,0.0037
4121,2387-EXN,84224,unisex,SOCIAL_CARD_OCR,blue lalisman ex nihilo eee for women and men main accords a z citrus fs ae blue lalisman ex nihilo for women and men main accords citrus fs,0.1259,0.3875,0.3926,0.2030,TIE,TIE,0.0051,fragrantica-scraper-archive/social-cards/images/4121_2387-EXN_84224.jpeg,summer,0.3926,spring,0.3875,0.0051
4111,2377-VICT,13033,female,SOCIAL_CARD_OCR,s fits coat vanilla lace victoria s secret for women main accords vanilla n a ae ar vanilla lace victoria s secret bat for women main accords vanilla ae,0.3741,0.1882,0.1481,0.3875,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/4111_2377-VICT_13033.jpeg,fall,0.3875,winter,0.3741,0.0134
4104,2335-BOA,42568,unisex,SOCIAL_CARD_OCR,rose sapphire boadicea the victorious peepee for women and men main accords a rose sapphire boadicea the victorious for women and men main accords warm spicy a,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4104_2335-BOA_42568.jpeg,spring,0.3653,fall,0.3616,0.0037
4099,2363-VER,57700,unisex,SOCIAL_CARD_OCR,a ry ipo eee a santal boise versace spee for women and men ze i main accords i fl lj heri ene santal boise hee versace meee for women and men a ese bs main accords a,0.4000,0.1882,0.1074,0.4133,TIE,TIE,0.0133,fragrantica-scraper-archive/social-cards/images/4099_2363-VER_57700.jpeg,fall,0.4133,winter,0.4000,0.0133
4095,2365-DIP,78658,unisex,SOCIAL_CARD_OCR,a ieee l kau papler oe diptyque ss emak for women and men main accords musky hy l kau papler diptyque ela for women and men main accords musky,0.2444,0.3210,0.2741,0.3063,TIE,TIE,0.0148,fragrantica-scraper-archive/social-cards/images/4095_2365-DIP_78658.jpeg,spring,0.3210,fall,0.3063,0.0147
4089,2088-YZLO,64718,male,SOCIAL_CARD_OCR,yves saint laurent eto acti for men a a at y le partum lit yves saint laurent at formen main accords es,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4089_2088-YZLO_64718.jpeg,spring,0.3653,fall,0.3616,0.0037
4084,2354-CRD,45599,unisex,SOCIAL_CARD_OCR,as babee white amber a creed see for women and men gq main accords aes white floral white amber creed for women and men main accords white floral i r ss a ee,0.1926,0.3432,0.3481,0.3616,TIE,TIE,0.0135,fragrantica-scraper-archive/social-cards/images/4084_2354-CRD_45599.jpeg,fall,0.3616,summer,0.3481,0.0135
4083,2355-LEL,6332,unisex,SOCIAL_CARD_OCR,patchoull le labo soin hag for women and men main accords ee ey patchoull a le labo for women and men main accords il ee,0.4593,0.1218,0.1074,0.4649,TIE,TIE,0.0057,fragrantica-scraper-archive/social-cards/images/4083_2355-LEL_6332.jpeg,fall,0.4649,winter,0.4593,0.0056
4080,2324-KIL,18904,unisex,SOCIAL_CARD_OCR,musk oud face eae eb ite bearers f fe by kilian a for women and men main accords oo ee siget aut musk oud for ats bed by kilian ops pred afi for women and men main accords a,0.3556,0.3653,0.1111,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4080_2324-KIL_18904.jpeg,spring,0.3653,fall,0.3616,0.0037
4038,2357-CRD,106624,male,SOCIAL_CARD_OCR,absolu aventus creed laos for men main accords absolu aventus a creed ote ae for men main accords st,0.2630,0.2768,0.2704,0.2768,TIE,TIE,0.0000,fragrantica-scraper-archive/social-cards/images/4038_2357-CRD_106624.jpeg,spring,0.2768,fall,0.2768,0.0000
4024,2315-RAM,44233,unisex,SOCIAL_CARD_OCR,peas gcey flamenco ramon monegal eee for women and men eo fy flamenco ramon monegal ay for women and men main accords fy ee,0.2444,0.2989,0.2741,0.2878,TIE,TIE,0.0111,fragrantica-scraper-archive/social-cards/images/4024_2315-RAM_44233.jpeg,spring,0.2989,fall,0.2878,0.0111
4022,2317-TER,32170,unisex,SOCIAL_CARD_OCR,a caper a ae orion ae tiziana terenzi recor for women and men es main accords a ire orion tiziana terenzi opi ala for women and men main accords,0.1519,0.3653,0.3481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4022_2317-TER_32170.jpeg,spring,0.3653,fall,0.3616,0.0037
4009,2348-AMG,78656,unisex,SOCIAL_CARD_OCR,gen satie guidance amouage ke for women and men iit main accords guidance jest amouage for women and men main accords a y a,0.3370,0.3653,0.1481,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/4009_2348-AMG_78656.jpeg,spring,0.3653,fall,0.3616,0.0037
3962,2311-YVRO,56457,unisex,SOCIAL_CARD_OCR,ot ort pee oy plein soleil yves rocher beane for women and men main accords ln tuberose ad piein solel yves rocher iar for women and men main accords tuberose a,0.1296,0.3875,0.3741,0.2214,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/3962_2311-YVRO_56457.jpeg,spring,0.3875,summer,0.3741,0.0134
3958,,56324,,OCR_UNRESOLVED,y feige co sauvage partum dior heer res formen main accords citrus fs sauvage partum dior ier formen main accords citrus fs,0.3074,0.2768,0.1704,0.3247,TIE,TIE,0.0173,fragrantica-scraper-archive/social-cards/images/3958_unknown_56324.jpeg,fall,0.3247,winter,0.3074,0.0173
3950,2309-ATKI,22057,female,SOCIAL_CARD_OCR,pe reae oud save ihe queen atkinsons ae reroee for women main accords we white floral a oud save ihe queen atkinsons for women main accords white floral a,0.4037,0.1771,0.1074,0.3985,TIE,TIE,0.0052,fragrantica-scraper-archive/social-cards/images/3950_2309-ATKI_22057.jpeg,winter,0.4037,fall,0.3985,0.0052
3942,2296-KAY,85187,unisex,SOCIAL_CARD_OCR,oudgasm cate oud lau de partum intense ee kayali fragrances for women and men main accords es ny oudgasm cate oud lau de partum intense kayali fragrances for women and men main accords war,0.0000,0.0000,0.4556,0.4539,TIE,TIE,0.0017,fragrantica-scraper-archive/social-cards/images/3942_2296-KAY_85187.jpeg,summer,0.4556,fall,0.4539,0.0017
3941,2300-MNT,81773,unisex,SOCIAL_CARD_OCR,my beet ee intimnity aoe montale pee for women and men e main accords a ie i fs at i bie has ime a inhnity a montale nett for women and men main accords pld que fs,0.3963,0.2103,0.1074,0.3764,TIE,TIE,0.0199,fragrantica-scraper-archive/social-cards/images/3941_2300-MNT_81773.jpeg,winter,0.3963,fall,0.3764,0.0199
3940,2299-LEL,6340,unisex,SOCIAL_CARD_OCR,vanille paris le labo se eee for women and men main accords vanilla f a vanille paris le labo for women and men main accords vanilla atin a,0.3741,0.1882,0.1222,0.3875,TIE,TIE,0.0134,fragrantica-scraper-archive/social-cards/images/3940_2299-LEL_6340.jpeg,fall,0.3875,winter,0.3741,0.0134
3938,2298-ELEC,72806,unisex,SOCIAL_CARD_OCR,patchoull of the underworld electimuss pee for women and men main accords my a patchoull of the underworld be ae for women and men electimuss main accords,0.4000,0.2435,0.1074,0.3875,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/3938_2298-ELEC_72806.jpeg,winter,0.4000,fall,0.3875,0.0125
3937,2295-FLOR,46165,unisex,SOCIAL_CARD_OCR,one umbrella tor wo floraiku ee for women and men main accords pees uy cae one umbrella tor wo for women and men floraiku up as main accords on elem ea,0.3370,0.3653,0.1815,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3937_2295-FLOR_46165.jpeg,spring,0.3653,fall,0.3616,0.0037
3936,2285-BOT,55300,female,SOCIAL_CARD_OCR,iitusione tor her bottega veneta eae for women main accords lilusione tor her bottega veneta or for women main accords,0.1259,0.3875,0.3815,0.2878,TIE,TIE,0.0060,fragrantica-scraper-archive/social-cards/images/3936_2285-BOT_55300.jpeg,spring,0.3875,summer,0.3815,0.0060
3935,2277-AMG,18543,male,SOCIAL_CARD_OCR,bi ee aaba kate man eee ze aeap eareeea cael arr a amouage ears for men main accords amber te en big hic a pe nc kate man bt scars amouage formen ss main accords wad eee en,0.4111,0.1771,0.1074,0.4133,TIE,TIE,0.0022,fragrantica-scraper-archive/social-cards/images/3935_2277-AMG_18543.jpeg,fall,0.4133,winter,0.4111,0.0022
3933,2276-ATKI,22056,unisex,SOCIAL_CARD_OCR,oud save he king le atkinsons el dp phen oh r g for women and men see es a main accor ete bess ieee powdery nl i oud save ihe king atkinsons io for women and men main accords powdery,0.4185,0.1771,0.1074,0.4244,TIE,TIE,0.0058,fragrantica-scraper-archive/social-cards/images/3933_2276-ATKI_22056.jpeg,fall,0.4244,winter,0.4185,0.0059
3932,2287-VAL,78739,female,SOCIAL_CARD_OCR,valentino donna born in koma intense a valentino a for women main accords valenuno donna born in koma intense valentino for women main accords,0.4000,0.1882,0.1222,0.3875,TIE,TIE,0.0125,fragrantica-scraper-archive/social-cards/images/3932_2287-VAL_78739.jpeg,winter,0.4000,fall,0.3875,0.0125
3924,2275-ROJ,62320,unisex,SOCIAL_CARD_OCR,pear burlington oe roja dove seaton for women and men sas main accords a citrus fy pare burlington roja dove for women and men ws main accords uy citrus fy,0.1259,0.3653,0.3815,0.2878,TIE,TIE,0.0162,fragrantica-scraper-archive/social-cards/images/3924_2275-ROJ_62320.jpeg,summer,0.3815,spring,0.3653,0.0162
3923,1925-PEN,57835,unisex,SOCIAL_CARD_OCR,babylon pone a o ae seat a ea dal penhaligon s oe yee for women and men f main accords site woody e babylon ta penhaligon s for women and men main accords ez ey a oe a,0.4593,0.1328,0.1074,0.4649,TIE,TIE,0.0057,fragrantica-scraper-archive/social-cards/images/3923_1925-PEN_57835.jpeg,fall,0.4649,winter,0.4593,0.0056
3912,2280-XER,52181,unisex,SOCIAL_CARD_OCR,y g a xerjoff apenas for women and men main accords il citrus ee ore yig be et as xerjoft for women and men main accords pan citrus,0.3074,0.2878,0.1593,0.3247,TIE,TIE,0.0173,fragrantica-scraper-archive/social-cards/images/3912_2280-XER_52181.jpeg,fall,0.3247,winter,0.3074,0.0173
3910,2257-YZLO,83296,female,SOCIAL_CARD_OCR,libre labdsolu platine yves saint laurent eee for women a main accords citrus libre labsolu piatine ene ae for women yves saint laurent ae seg main accords citrus fy,0.3370,0.3653,0.2741,0.3616,TIE,TIE,0.0037,fragrantica-scraper-archive/social-cards/images/3910_2257-YZLO_83296.jpeg,spring,0.3653,fall,0.3616,0.0037
3905,2266-KAY,68958,unisex,SOCIAL_CARD_OCR,invite only amber kayali fragrances ec oa for women and men main accords dig yy durt csosc o wow sm ll invite only amber kayali fragrances baek for women and men main accords sig yy durt csosc o wow sm a,0.4963,0.1218,0.1074,0.5018,TIE,TIE,0.0055,fragrantica-scraper-archive/social-cards/images/3905_2266-KAY_68958.jpeg,fall,0.5018,winter,0.4963,0.0055
3902,1866-GUC,13201,female,SOCIAL_CARD_OCR,gucci guilty intense gucci eee for women main accords flot ee gucci guilty intense eat gucci be ata for women main accords ma,0.4000,0.1882,0.1074,0.4133,TIE,TIE,0.0133,fragrantica-scraper-archive/social-cards/images/3902_1866-GUC_13201.jpeg,fall,0.4133,winter,0.4000,0.0133
