shobi_code,prestashop_product_id,shobi_inspired_by,classification,reason,fragrantica_id,fragrantica_brand,fragrantica_perfume,fragrantica_url,match_type,score,identity_score,identity_gate
1766-PEN,2634,THE BLAZING MR SAM,VERIFIED,EXACT_BRAND_CLEAN_NAME,50255,Penhaligon s,The Blazing Mr Sam,https://www.fragrantica.com/perfume/Penhaligon-s/The-Blazing-Mr-Sam-50255.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1767-LTN,,ATTRAPE REVES,NOT_FOUND,NO_CORPUS_CODE_MATCH,,,,,,,0.0000,NOT_MAPPED
1768-LTN,2623,Contre Moi,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,40501,Louis Vuitton,Contre Moi,https://www.fragrantica.com/perfume/Louis-Vuitton/Contre-Moi-40501.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
1769-LTN,2624,the fragrance notes Roses,VERIFIED,WEB_VERIFIED_FRAGRANTICA,40495,,,https://www.fragrantica.com/perfume/Louis-Vuitton/Rose-des-Vents-40495.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1770-BON,2625,New York Nights,VERIFIED,EXACT_BRAND_CLEAN_NAME,46057,Bond No 9,New York Nights,https://www.fragrantica.com/perfume/Bond-No-9/New-York-Nights-46057.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1771-EMAN,3635,Desnuda,VERIFIED,WEB_VERIFIED_FRAGRANTICA,3612,Emanuel Ungaro,Desnuda,https://www.fragrantica.com/p/3612,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1772-TER,2626,Burdel,VERIFIED,EXACT_PERFUME_BRAND_TEXT,66816,Tiziana Terenzi,Burdel,https://www.fragrantica.com/perfume/Tiziana-Terenzi/Burdel-66816.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1773-PRA,2605,Luna Rossa Ocean Eau de Toilette,VERIFIED,EXACT_PERFUME_BRAND_TEXT,68753,Prada,Luna Rossa Ocean,https://www.fragrantica.com/perfume/Prada/Luna-Rossa-Ocean-68753.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1774-ARM,2627,a TERRA DI GIOIA,VERIFIED,SAFE_TOKEN_SAME_BRAND,66409,Giorgio Armani,Terra di Gioia,https://www.fragrantica.com/perfume/Giorgio-Armani/Terra-di-Gioia-66409.html,SAFE_TOKEN_SAME_BRAND,0.9760,1.0000,PASS
1775-DIP,2607,Orpheon-eau-de-,VERIFIED,EXACT_BRAND_CLEAN_NAME,65738,Diptyque,Orpheon Eau de Parfum,https://www.fragrantica.com/perfume/Diptyque/Orpheon-Eau-de-Parfum-65738.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1776-MNT,2628,Dark-vanilla,VERIFIED,EXACT_PERFUME_BRAND_TEXT,64050,Montale,Dark Vanilla,https://www.fragrantica.com/perfume/Montale/Dark-Vanilla-64050.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1780-RCAV,2629,Just Cavalli,VERIFIED,WEB_VERIFIED_FRAGRANTICA,16760,Roberto Cavalli,Just Cavalli for Her,https://www.fragrantica.com/p/16760,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1781-LAC,,TOUCH OF SUN,NOT_FOUND,NO_CORPUS_CODE_MATCH,,,,,,,0.0000,NOT_MAPPED
1782-DIP,2637,Kyoto,VERIFIED,EXACT_BRAND_CLEAN_NAME,69014,Diptyque,Kyoto,https://www.fragrantica.com/perfume/Diptyque/Kyoto-69014.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1783-AL HAR,,SULTAN,NOT_FOUND,NO_CORPUS_CODE_MATCH,,,,,,,0.0000,NOT_MAPPED
1784-ESC,2645,Summer-festival-eau-de-toilette,VERIFIED,WEB_VERIFIED_FRAGRANTICA,64643,Escada,Escada Summer Festival,https://www.fragrantica.com/p/64643,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1785-LAN,2653,Idole-l-intense,VERIFIED,EXACT_BRAND_CLEAN_NAME,62333,Lancome,Idole L Intense,https://www.fragrantica.com/perfume/Lancome/Idole-L-Intense-62333.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1786-COUR,2646,Slogan,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,70283,Courreges,Slogan,https://www.fragrantica.com/perfume/Courreges/Slogan-70283.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
1787-JIM,2654,I Want Choo Jimmy Choo,VERIFIED,EXACT_BRAND_CLEAN_NAME,64015,Jimmy Choo,I Want Choo,https://www.fragrantica.com/perfume/Jimmy-Choo/I-Want-Choo-64015.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1788-YZLO,2648,Black-opium-eau-de-parfum-extreme,VERIFIED,EXACT_BRAND_CLEAN_NAME,68506,Yves Saint Laurent,Black Opium Extreme,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Black-Opium-Extreme-68506.html,EXACT_BRAND_CLEAN_NAME,1.0000,0.8444,PASS
1789-GUC,2647,Flora Gorgeous Gardenia EDP,VERIFIED,SAFE_CONCENTRATION_EQUIVALENT,68578,Gucci,Flora Gorgeous Gardenia,https://www.fragrantica.com/perfume/Gucci/Flora-Gorgeous-Gardenia-68578.html,SAFE_CONCENTRATION_EQUIVALENT,0.9950,1.0000,PASS
1794-ISS,2655,L'Eau d'Issey Pure Nectar,VERIFIED,WEB_VERIFIED_FRAGRANTICA,47780,Issey Miyake,L'Eau d'Issey Pure Nectar de Parfum,https://www.fragrantica.com/p/47780,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1795-MARG,2657,Jazz Club edt,VERIFIED,SAFE_CONCENTRATION_EQUIVALENT,20541,Maison Martin Margiela,Jazz Club,https://www.fragrantica.com/perfume/Maison-Martin-Margiela/Jazz-Club-20541.html,SAFE_CONCENTRATION_EQUIVALENT,0.9950,1.0000,PASS
1796-SERG,2658,Jeux De Peau,VERIFIED,EXACT_PERFUME_BRAND_TEXT,11350,Serge Lutens,Jeux de Peau,https://www.fragrantica.com/perfume/Serge-Lutens/Jeux-de-Peau-11350.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1797-INI,2659,BLESSED BARAKA - INITIO PARFUMS,VERIFIED,EXACT_BRAND_CLEAN_NAME,30991,Initio Parfums Prives,Blessed Baraka,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Blessed-Baraka-30991.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1798-AMG,2660,Journey Man,VERIFIED,EXACT_BRAND_CLEAN_NAME,25251,Amouage,Journey Man,https://www.fragrantica.com/perfume/Amouage/Journey-Man-25251.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1799-MAN,2661,Aoud Vanille,VERIFIED,EXACT_PERFUME_BRAND_TEXT,32907,Mancera,Aoud Vanille,https://www.fragrantica.com/perfume/Mancera/Aoud-Vanille-32907.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1800-XER,2662,DOLCE AMALFI,VERIFIED,EXACT_BRAND_CLEAN_NAME,42988,Xerjoff,Dolce Amalfi,https://www.fragrantica.com/perfume/Xerjoff/Dolce-Amalfi-42988.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1801-JUL,2696,Not-a-perfume-eau-de-,VERIFIED,EXACT_PERFUME_BRAND_TEXT,10296,Juliette Has A Gun,Not A Perfume,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Not-A-Perfume-10296.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1802-JOM,2672,Midnight Musk & Amber by Jo Malone London,VERIFIED,SAFE_TOKEN_SAME_BRAND,63920,Jo Malone London,Midnight Musk Amber,https://www.fragrantica.com/perfume/Jo-Malone-London/Midnight-Musk-Amber-63920.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.6129,REVIEW
1803-DRC,2676,J-adore-eau-de-parfum-infinissime,VERIFIED,EXACT_BRAND_CLEAN_NAME,62638,Dior,J Adore Infinissime,https://www.fragrantica.com/perfume/Dior/J-Adore-Infinissime-62638.html,EXACT_BRAND_CLEAN_NAME,1.0000,0.8444,PASS
1804-DRC,2677,Tobacolor,VERIFIED,EXACT_BRAND_CLEAN_NAME,65551,Dior,Tobacolor,https://www.fragrantica.com/perfume/Dior/Tobacolor-65551.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1806-PARF,2680,Oriana,VERIFIED,EXACT_PERFUME_BRAND_TEXT,69117,Parfums de Marly,Oriana,https://www.fragrantica.com/perfume/Parfums-de-Marly/Oriana-69117.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1807-PARF,2681,Darcy,VERIFIED,EXACT_PERFUME_BRAND_TEXT,23270,Parfums de Marly,Darcy,https://www.fragrantica.com/perfume/Parfums-de-Marly/Darcy-23270.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1808-LTN,,MILLE FEUX,NOT_FOUND,NO_CORPUS_CODE_MATCH,,,,,,,0.0000,NOT_MAPPED
1809-PEN,2683,Sartorial,VERIFIED,EXACT_BRAND_CLEAN_NAME,10559,Penhaligon s,Sartorial,https://www.fragrantica.com/perfume/Penhaligon-s/Sartorial-10559.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1810-RAS,2685,LA YUQAWAM TOBACCO BLAZE - RASASI,VERIFIED,EXACT_PERFUME_BRAND_TEXT,21365,Rasasi,La Yuqawam Tobacco Blaze,https://www.fragrantica.com/perfume/Rasasi/La-Yuqawam-Tobacco-Blaze-21365.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1811-ALJA,2686,MAGIC - AL JAZEERA,VERIFIED,EXACT_PERFUME_BRAND_TEXT,74353,Al Jazeera Perfumes,Magic,https://www.fragrantica.com/perfume/Al-Jazeera-Perfumes/Magic-74353.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1812-ALJA,2687,PALACE - AL JAZEERΑ,VERIFIED,EXACT_PERFUME_BRAND_TEXT,74402,Al Jazeera Perfumes,Palace,https://www.fragrantica.com/perfume/Al-Jazeera-Perfumes/Palace-74402.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1814-AJMA,2689,MIZYAAN - AJMAL,VERIFIED,WEB_VERIFIED_FRAGRANTICA,15083,Ajmal,Mizyaan,https://www.fragrantica.com/p/15083,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1815-PAC,2693,Blossom-me,VERIFIED,EXACT_BRAND_CLEAN_NAME,68724,Rabanne,Blossom Me,https://www.fragrantica.com/perfume/Rabanne/Blossom-Me-68724.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1816-TER,2694,Bianco Puro,VERIFIED,EXACT_PERFUME_BRAND_TEXT,53039,Tiziana Terenzi,Bianco Puro,https://www.fragrantica.com/perfume/Tiziana-Terenzi/Bianco-Puro-53039.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1817-JUL,2695,Sunny Side Up,VERIFIED,EXACT_PERFUME_BRAND_TEXT,46128,Juliette Has A Gun,Sunny Side Up,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Sunny-Side-Up-46128.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1818-FRE,2697,MUSC RAVAGEUR,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,1801,Frederic Malle,Musc Ravageur,https://www.fragrantica.com/perfume/Frederic-Malle/Musc-Ravageur-1801.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
1819-MIC,2700,Midnight Shimmer,VERIFIED,WEB_VERIFIED_FRAGRANTICA,38989,Michael Kors,Midnight Shimmer,https://www.fragrantica.com/p/38989,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1820-KUR,2704,Amyris femme Eau de Parfum,VERIFIED,EXACT_BRAND_CLEAN_NAME,15565,Maison Francis Kurkdjian,Amyris Femme,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Amyris-Femme-15565.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1821-TMFO,2698,Jasmin Rouge,VERIFIED,EXACT_BRAND_CLEAN_NAME,12765,Tom Ford,Jasmin Rouge,https://www.fragrantica.com/perfume/Tom-Ford/Jasmin-Rouge-12765.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1822-MNT,2705,Orchid Powder,VERIFIED,EXACT_PERFUME_BRAND_TEXT,48947,Montale,Orchid Powder,https://www.fragrantica.com/perfume/Montale/Orchid-Powder-48947.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1823-DOL,2699,Light Blue Sun,VERIFIED,EXACT_UNIQUE_NAME,54493,Dolce Gabbana,Light Blue Sun,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Sun-54493.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
1824-VAR,2701,Artisan,VERIFIED,WEB_VERIFIED_FRAGRANTICA,5534,John Varvatos,Artisan,https://www.fragrantica.com/p/5534,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1825-CRD,2702,Millesime Imperial,VERIFIED,EXACT_BRAND_CLEAN_NAME,466,Creed,Millesime Imperial,https://www.fragrantica.com/perfume/Creed/Millesime-Imperial-466.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1826-JOM,2703,Iris & White Musk by Jo Malone London,VERIFIED,SAFE_TOKEN_SAME_BRAND,12926,Jo Malone London,Iris White Musk,https://www.fragrantica.com/perfume/Jo-Malone-London/Iris-White-Musk-12926.html,SAFE_TOKEN_SAME_BRAND,0.9440,0.5556,REVIEW
1827-JOM,2706,Tropical Cherimoya by Jo Malone London,VERIFIED,SAFE_TOKEN_SAME_BRAND,49602,Jo Malone London,Tropical Cherimoya Cologne,https://www.fragrantica.com/perfume/Jo-Malone-London/Tropical-Cherimoya-Cologne-49602.html,SAFE_TOKEN_SAME_BRAND,0.9560,0.7500,REVIEW
1828-LAN,2803,O OUI!,VERIFIED,WEB_VERIFIED_FRAGRANTICA,186,,,https://www.fragrantica.com/perfume/Lancome/O-Oui-186.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1829-BOB,,BATH,VERIFIED,EXACT_BRAND_CLEAN_NAME,11983,Bobbi Brown,Bath,https://www.fragrantica.com/perfume/Bobbi-Brown/Bath-11983.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1830-TMFO,2709,JASMINE MUSK,VERIFIED,EXACT_BRAND_CLEAN_NAME,6383,Tom Ford,Jasmine Musk,https://www.fragrantica.com/perfume/Tom-Ford/Jasmine-Musk-6383.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1831-TMFO,2710,Urban Musk,VERIFIED,EXACT_BRAND_CLEAN_NAME,6384,Tom Ford,Urban Musk,https://www.fragrantica.com/perfume/Tom-Ford/Urban-Musk-6384.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1832-TMFO,2711,Musk Pure,VERIFIED,EXACT_BRAND_CLEAN_NAME,6385,Tom Ford,Musk Pure,https://www.fragrantica.com/perfume/Tom-Ford/Musk-Pure-6385.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1833-SALV,2730,Dalimania,VERIFIED,WEB_VERIFIED_FRAGRANTICA,3923,Salvador Dali,Dalimania,https://www.fragrantica.com/p/3923,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1834-TMFO,2712,Violet Blonde,VERIFIED,EXACT_BRAND_CLEAN_NAME,12767,Tom Ford,Violet Blonde,https://www.fragrantica.com/perfume/Tom-Ford/Violet-Blonde-12767.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1835-JUL,2713,MMMM...,VERIFIED,EXACT_PERFUME_BRAND_TEXT,40461,Juliette Has A Gun,Mmmm,https://www.fragrantica.com/perfume/Juliette-Has-A-Gun/Mmmm-40461.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1836-COT,,VANILLA FIELDS,VERIFIED,EXACT_PERFUME_BRAND_TEXT,6029,Coty,Vanilla Fields,https://www.fragrantica.com/perfume/Coty/Vanilla-Fields-6029.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1837-KEI,2716,Loukhoum Eau de Parfum,VERIFIED,WEB_VERIFIED_FRAGRANTICA,2708,Keiko Mecheri,Loukhoum,https://www.fragrantica.com/p/2708,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1838-TAU,2717,No-02-l-air-du-desert-marocain-eau-de-toilette-intense,VERIFIED,WEB_VERIFIED_FRAGRANTICA,4573,Tauer Perfumes,L'Air du Desert Marocain,https://www.fragrantica.com/p/4573,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1839-JOV,2718,Incident Diplomatique Eau de Parfum,VERIFIED,WEB_VERIFIED_FRAGRANTICA,44237,Jovoy Paris,Incident Diplomatique,https://www.fragrantica.com/p/44237,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1840-JOO,2719,All About Eve Eau de Parfum,VERIFIED,WEB_VERIFIED_FRAGRANTICA,660,Joop!,All About Eve,https://www.fragrantica.com/p/660,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1841-BAN,2728,Rosewood,VERIFIED,EXACT_PERFUME_BRAND_TEXT,2803,Banana Republic,Rosewood,https://www.fragrantica.com/perfume/Banana-Republic/Rosewood-2803.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1842-YZLO,2729,Baby Doll,VERIFIED,EXACT_BRAND_CLEAN_NAME,99,Yves Saint Laurent,Baby Doll,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Baby-Doll-99.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1844-BYR,2748,Oud Immortel,VERIFIED,EXACT_BRAND_CLEAN_NAME,10759,Byredo,Oud Immortel,https://www.fragrantica.com/perfume/Byredo/Oud-Immortel-10759.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1845-BYR,2747,Black Saffron,VERIFIED,EXACT_BRAND_CLEAN_NAME,16220,Byredo,Black Saffron,https://www.fragrantica.com/perfume/Byredo/Black-Saffron-16220.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1846-MAN,2746,Coco Vanille,VERIFIED,EXACT_PERFUME_BRAND_TEXT,42782,Mancera,Coco Vanille,https://www.fragrantica.com/perfume/Mancera/Coco-Vanille-42782.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1847-LAN,2745,Oui-la-vie-est-belle,VERIFIED,EXACT_BRAND_CLEAN_NAME,72050,Lancome,Oui La Vie est Belle,https://www.fragrantica.com/perfume/Lancome/Oui-La-Vie-est-Belle-72050.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1848-LEL,2768,Ambrette 9,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,6334,Le Labo,Ambrette 9,https://www.fragrantica.com/perfume/Le-Labo/Ambrette-9-6334.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
1849-PRFRO,2751,Acqua E Zucchero,VERIFIED,WEB_VERIFIED_FRAGRANTICA,3887,Profumum Roma,Acqua e Zucchero,https://www.fragrantica.com/p/3887,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1850-LEL,2750,Another 13,VERIFIED,EXACT_PERFUME_BRAND_TEXT,10131,Le Labo,Another 13,https://www.fragrantica.com/perfume/Le-Labo/Another-13-10131.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1851-ARM,2755,JASMIN KUSAMONO,VERIFIED,EXACT_BRAND_CLEAN_NAME,58909,Giorgio Armani,Jasmin Kusamono,https://www.fragrantica.com/perfume/Giorgio-Armani/Jasmin-Kusamono-58909.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1852-PRFRO,2752,Battito D Ali,VERIFIED,WEB_VERIFIED_FRAGRANTICA,11701,Profumum Roma,Battito d'Ali,https://www.fragrantica.com/p/11701,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1853-KIL,2771,Killing Me Slowly,VERIFIED,EXACT_PERFUME_BRAND_TEXT,23337,By Kilian,Killing Me Slowly,https://www.fragrantica.com/perfume/By-Kilian/Killing-Me-Slowly-23337.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1854-EXN,2767,LUST IN PARADISE - EXNIHILO,VERIFIED,EXACT_BRAND_CLEAN_NAME,53588,Ex Nihilo,Lust in Paradise,https://www.fragrantica.com/perfume/Ex-Nihilo/Lust-in-Paradise-53588.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1855-LTN,2756,L’Immensité,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,49751,Louis Vuitton,L Immensite,https://www.fragrantica.com/perfume/Louis-Vuitton/L-Immensite-49751.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
1856-PARF,2753,Meliora,VERIFIED,EXACT_PERFUME_BRAND_TEXT,18750,Parfums de Marly,Meliora,https://www.fragrantica.com/perfume/Parfums-de-Marly/Meliora-18750.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
1857-ESCE,2754,Escentric-05,VERIFIED,WEB_VERIFIED_FRAGRANTICA,58970,Escentric Molecules,Escentric 05,https://www.fragrantica.com/p/58970,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1858-KUR,2758,Aqua Universalis Forte,VERIFIED,EXACT_BRAND_CLEAN_NAME,12710,Maison Francis Kurkdjian,Aqua Universalis Forte,https://www.fragrantica.com/perfume/Maison-Francis-Kurkdjian/Aqua-Universalis-Forte-12710.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1859-XER,2766,Uden Overdose,VERIFIED,EXACT_BRAND_CLEAN_NAME,52433,Xerjoff,Uden Overdose,https://www.fragrantica.com/perfume/Xerjoff/Uden-Overdose-52433.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1860-NAS,2765,ABSINT - NASOMATTO,VERIFIED,WEB_VERIFIED_FRAGRANTICA,4293,Nasomatto,Absinth,https://www.fragrantica.com/p/4293,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1861-ACQ,2780,Bergamotto-di-calabria,VERIFIED,SAFE_TOKEN_SAME_BRAND,7826,Acqua di Parma,Acqua di Parma Blu Mediterraneo Bergamotto di Calabria,https://www.fragrantica.com/perfume/Acqua-di-Parma/Acqua-di-Parma-Blu-Mediterraneo-Bergamotto-di-Calabria-7826.html,SAFE_TOKEN_SAME_BRAND,0.9760,1.0000,PASS
1862-PRA,2770,L Homme,VERIFIED,EXACT_BRAND_CLEAN_NAME,39029,Prada,Prada L Homme,https://www.fragrantica.com/perfume/Prada/Prada-L-Homme-39029.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1863-LAC,2769,Lacoste Pour Femme,VERIFIED,WEB_VERIFIED_FRAGRANTICA,669,Lacoste Fragrances,Lacoste Pour Femme,https://www.fragrantica.com/p/669,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1864-GUC,2759,Rush 2,VERIFIED,SAFE_TOKEN_SAME_BRAND,687,Gucci,Gucci Rush 2,https://www.fragrantica.com/perfume/Gucci/Gucci-Rush-2-687.html,SAFE_TOKEN_SAME_BRAND,0.9560,1.0000,PASS
1865-YZLO,2763,Magnificent-gold,VERIFIED,EXACT_BRAND_CLEAN_NAME,46243,Yves Saint Laurent,Magnificent Gold,https://www.fragrantica.com/perfume/Yves-Saint-Laurent/Magnificent-Gold-46243.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1866-GUC,3902,Guilty Intense,VERIFIED,WEB_VERIFIED_FRAGRANTICA,13201,Gucci,Gucci Guilty Intense,https://www.fragrantica.com/p/13201,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1867-VER,2760,Eros Flame,VERIFIED,EXACT_BRAND_CLEAN_NAME,52180,Versace,Eros Flame,https://www.fragrantica.com/perfume/Versace/Eros-Flame-52180.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1868-VER,3667,Versace Pour Homme,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,2318,Versace,Versace Pour Homme,https://www.fragrantica.com/perfume/Versace/Versace-Pour-Homme-2318.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
1869-DOL,,BY,NOT_FOUND,NO_CORPUS_CODE_MATCH,,,,,,,0.0000,NOT_MAPPED
1870-ARDAL,2943,Ameerat Al Ehsaas,VERIFIED,CONFIRMED_IDENTITY_EXACT_CORPUS,70365,Ard Al Zaafaran,Ameerat Al Ehsaas,https://www.fragrantica.com/perfume/Ard-Al-Zaafaran/Ameerat-Al-Ehsaas-70365.html,CONFIRMED_IDENTITY_EXACT_CORPUS,1.0000,1.0000,PASS
1871-PEN,2757,Constantinople,VERIFIED,EXACT_BRAND_CLEAN_NAME,68998,Penhaligon s,Constantinople,https://www.fragrantica.com/perfume/Penhaligon-s/Constantinople-68998.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1872-DOL,2804,Light Blue Eau Intense,VERIFIED,EXACT_UNIQUE_NAME,44034,Dolce Gabbana,Light Blue Eau Intense,https://www.fragrantica.com/perfume/Dolce-Gabbana/Light-Blue-Eau-Intense-44034.html,EXACT_UNIQUE_NAME,1.0000,1.0000,PASS
1873-MAN,2784,Roses  Chocolate,VERIFIED,SAFE_TOKEN_SAME_BRAND,18043,Mancera,Roses Chocolate,https://www.fragrantica.com/perfume/Mancera/Roses-Chocolate-18043.html,SAFE_TOKEN_SAME_BRAND,0.9440,1.0000,PASS
1874-LTN,2783,CALIFORNIA Citrus fragrance for women and men,VERIFIED,WEB_VERIFIED_FRAGRANTICA,60388,,,https://www.fragrantica.com/perfume/Louis-Vuitton/California-Dream-60388.html,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1875-ESCE,2785,MOLECULE 05 - ESCENTRIC MOLECULES,VERIFIED,WEB_VERIFIED_FRAGRANTICA,58969,Escentric Molecules,Molecule 05,https://www.fragrantica.com/p/58969,WEB_VERIFIED_FRAGRANTICA,1.0000,1.0000,PASS
1876-INI,2786,ADDICTIVE VIBRATION - INITIO PARFUMS,VERIFIED,EXACT_BRAND_CLEAN_NAME,38666,Initio Parfums Prives,Addictive Vibration,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Addictive-Vibration-38666.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1877-INI,2788,OUD FOR HAPPINESS - INITIO PARFUMS,VERIFIED,EXACT_BRAND_CLEAN_NAME,69224,Initio Parfums Prives,Oud for Happiness,https://www.fragrantica.com/perfume/Initio-Parfums-Prives/Oud-for-Happiness-69224.html,EXACT_BRAND_CLEAN_NAME,1.0000,1.0000,PASS
1878-KIL,2789,A-kiss-from-a-rose,VERIFIED,EXACT_PERFUME_BRAND_TEXT,66726,By Kilian,A Kiss from a Rose,https://www.fragrantica.com/perfume/By-Kilian/A-Kiss-from-a-Rose-66726.html,EXACT_PERFUME_BRAND_TEXT,1.0000,1.0000,PASS
